TableNumber_	Command_	Subtype_	Label_	variable	value	Label
1	File Information	Variable Values	Variable Values	SC34Q17	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q18	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q18	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q18	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q18	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q18	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q18	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q18	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q18	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q18	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q19	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q19	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q19	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q19	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q19	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q19	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q19	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q19	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q19	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q20	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q20	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q20	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q20	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q20	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q20	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q20	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q20	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q20	9	Missing
1	File Information	Variable Values	Variable Values	SC34Q22	1	Did not occur
1	File Information	Variable Values	Variable Values	SC34Q22	2	1-2 times during the year
1	File Information	Variable Values	Variable Values	SC34Q22	3	3-4 times during the year
1	File Information	Variable Values	Variable Values	SC34Q22	4	Once a month
1	File Information	Variable Values	Variable Values	SC34Q22	5	Once a week
1	File Information	Variable Values	Variable Values	SC34Q22	6	More than once a week
1	File Information	Variable Values	Variable Values	SC34Q22	7	N/A
1	File Information	Variable Values	Variable Values	SC34Q22	8	Invalid
1	File Information	Variable Values	Variable Values	SC34Q22	9	Missing
1	File Information	Variable Values	Variable Values	SC35Q01	9997.0000	N/A
1	File Information	Variable Values	Variable Values	SC35Q01	9998.0000	Invalid
1	File Information	Variable Values	Variable Values	SC35Q01	9999.0000	Missing
1	File Information	Variable Values	Variable Values	SC35Q02	9997.0000	N/A
1	File Information	Variable Values	Variable Values	SC35Q02	9998.0000	Invalid
1	File Information	Variable Values	Variable Values	SC35Q02	9999.0000	Missing
1	File Information	Variable Values	Variable Values	SC39Q01	1	Yes
1	File Information	Variable Values	Variable Values	SC39Q01	2	No
1	File Information	Variable Values	Variable Values	SC39Q01	7	N/A
1	File Information	Variable Values	Variable Values	SC39Q01	8	Invalid
1	File Information	Variable Values	Variable Values	SC39Q01	9	Missing
1	File Information	Variable Values	Variable Values	SC39Q02	1	Yes
1	File Information	Variable Values	Variable Values	SC39Q02	2	No
1	File Information	Variable Values	Variable Values	SC39Q02	7	N/A
1	File Information	Variable Values	Variable Values	SC39Q02	8	Invalid
1	File Information	Variable Values	Variable Values	SC39Q02	9	Missing
1	File Information	Variable Values	Variable Values	SC39Q03	1	Yes
1	File Information	Variable Values	Variable Values	SC39Q03	2	No
1	File Information	Variable Values	Variable Values	SC39Q03	7	N/A
1	File Information	Variable Values	Variable Values	SC39Q03	8	Invalid
1	File Information	Variable Values	Variable Values	SC39Q03	9	Missing
1	File Information	Variable Values	Variable Values	SC39Q05	1	Yes
1	File Information	Variable Values	Variable Values	SC39Q05	2	No
1	File Information	Variable Values	Variable Values	SC39Q05	7	N/A
1	File Information	Variable Values	Variable Values	SC39Q05	8	Invalid
1	File Information	Variable Values	Variable Values	SC39Q05	9	Missing
1	File Information	Variable Values	Variable Values	SC39Q06	1	Yes
1	File Information	Variable Values	Variable Values	SC39Q06	2	No
1	File Information	Variable Values	Variable Values	SC39Q06	7	N/A
1	File Information	Variable Values	Variable Values	SC39Q06	8	Invalid
1	File Information	Variable Values	Variable Values	SC39Q06	9	Missing
1	File Information	Variable Values	Variable Values	SC39Q07	1	Yes
1	File Information	Variable Values	Variable Values	SC39Q07	2	No
1	File Information	Variable Values	Variable Values	SC39Q07	7	N/A
1	File Information	Variable Values	Variable Values	SC39Q07	8	Invalid
1	File Information	Variable Values	Variable Values	SC39Q07	9	Missing
1	File Information	Variable Values	Variable Values	SC39Q08	1	Yes
1	File Information	Variable Values	Variable Values	SC39Q08	2	No
1	File Information	Variable Values	Variable Values	SC39Q08	7	N/A
1	File Information	Variable Values	Variable Values	SC39Q08	8	Invalid
1	File Information	Variable Values	Variable Values	SC39Q08	9	Missing
1	File Information	Variable Values	Variable Values	SC39Q09	1	Yes
1	File Information	Variable Values	Variable Values	SC39Q09	2	No
1	File Information	Variable Values	Variable Values	SC39Q09	7	N/A
1	File Information	Variable Values	Variable Values	SC39Q09	8	Invalid
1	File Information	Variable Values	Variable Values	SC39Q09	9	Missing
1	File Information	Variable Values	Variable Values	SC39Q10	1	Yes
1	File Information	Variable Values	Variable Values	SC39Q10	2	No
1	File Information	Variable Values	Variable Values	SC39Q10	7	N/A
1	File Information	Variable Values	Variable Values	SC39Q10	8	Invalid
1	File Information	Variable Values	Variable Values	SC39Q10	9	Missing
1	File Information	Variable Values	Variable Values	SC40Q01	1	Yes
1	File Information	Variable Values	Variable Values	SC40Q01	2	No
1	File Information	Variable Values	Variable Values	SC40Q01	7	N/A
1	File Information	Variable Values	Variable Values	SC40Q01	8	Invalid
1	File Information	Variable Values	Variable Values	SC40Q01	9	Missing
1	File Information	Variable Values	Variable Values	SC40Q02	1	Yes
1	File Information	Variable Values	Variable Values	SC40Q02	2	No
1	File Information	Variable Values	Variable Values	SC40Q02	7	N/A
1	File Information	Variable Values	Variable Values	SC40Q02	8	Invalid
1	File Information	Variable Values	Variable Values	SC40Q02	9	Missing
1	File Information	Variable Values	Variable Values	SC40Q03	1	Yes
1	File Information	Variable Values	Variable Values	SC40Q03	2	No
1	File Information	Variable Values	Variable Values	SC40Q03	7	N/A
1	File Information	Variable Values	Variable Values	SC40Q03	8	Invalid
1	File Information	Variable Values	Variable Values	SC40Q03	9	Missing
1	File Information	Variable Values	Variable Values	SC44Q01	1	Not likely
1	File Information	Variable Values	Variable Values	SC44Q01	2	Likely
1	File Information	Variable Values	Variable Values	SC44Q01	3	Very likely
1	File Information	Variable Values	Variable Values	SC44Q01	7	N/A
1	File Information	Variable Values	Variable Values	SC44Q01	8	Invalid
1	File Information	Variable Values	Variable Values	SC44Q01	9	Missing
1	File Information	Variable Values	Variable Values	SC44Q02	1	Not likely
1	File Information	Variable Values	Variable Values	SC44Q02	2	Likely
1	File Information	Variable Values	Variable Values	SC44Q02	3	Very likely
1	File Information	Variable Values	Variable Values	SC44Q02	7	N/A
1	File Information	Variable Values	Variable Values	SC44Q02	8	Invalid
1	File Information	Variable Values	Variable Values	SC44Q02	9	Missing
1	File Information	Variable Values	Variable Values	SC44Q03	1	Not likely
1	File Information	Variable Values	Variable Values	SC44Q03	2	Likely
1	File Information	Variable Values	Variable Values	SC44Q03	3	Very likely
1	File Information	Variable Values	Variable Values	SC44Q03	7	N/A
1	File Information	Variable Values	Variable Values	SC44Q03	8	Invalid
1	File Information	Variable Values	Variable Values	SC44Q03	9	Missing
1	File Information	Variable Values	Variable Values	SC44Q04	1	Not likely
1	File Information	Variable Values	Variable Values	SC44Q04	2	Likely
1	File Information	Variable Values	Variable Values	SC44Q04	3	Very likely
1	File Information	Variable Values	Variable Values	SC44Q04	7	N/A
1	File Information	Variable Values	Variable Values	SC44Q04	8	Invalid
1	File Information	Variable Values	Variable Values	SC44Q04	9	Missing
1	File Information	Variable Values	Variable Values	SC44Q05	1	Not likely
1	File Information	Variable Values	Variable Values	SC44Q05	2	Likely
1	File Information	Variable Values	Variable Values	SC44Q05	3	Very likely
1	File Information	Variable Values	Variable Values	SC44Q05	7	N/A
1	File Information	Variable Values	Variable Values	SC44Q05	8	Invalid
1	File Information	Variable Values	Variable Values	SC44Q05	9	Missing
1	File Information	Variable Values	Variable Values	SC44Q06	1	Not likely
1	File Information	Variable Values	Variable Values	SC44Q06	2	Likely
1	File Information	Variable Values	Variable Values	SC44Q06	3	Very likely
1	File Information	Variable Values	Variable Values	SC44Q06	7	N/A
1	File Information	Variable Values	Variable Values	SC44Q06	8	Invalid
1	File Information	Variable Values	Variable Values	SC44Q06	9	Missing
1	File Information	Variable Values	Variable Values	SC47Q01	1	Not available
1	File Information	Variable Values	Variable Values	SC47Q01	2	Available < 2 years
1	File Information	Variable Values	Variable Values	SC47Q01	3	Available > 2 years
1	File Information	Variable Values	Variable Values	SC47Q01	7	N/A
1	File Information	Variable Values	Variable Values	SC47Q01	8	Invalid
1	File Information	Variable Values	Variable Values	SC47Q01	9	Missing
1	File Information	Variable Values	Variable Values	SC45Q01	1	Yes
1	File Information	Variable Values	Variable Values	SC45Q01	2	No
1	File Information	Variable Values	Variable Values	SC45Q01	7	N/A
1	File Information	Variable Values	Variable Values	SC45Q01	8	Invalid
1	File Information	Variable Values	Variable Values	SC45Q01	9	Missing
1	File Information	Variable Values	Variable Values	SC46Q01	1	Not at all
1	File Information	Variable Values	Variable Values	SC46Q01	2	1-4 hours a year
1	File Information	Variable Values	Variable Values	SC46Q01	3	5-19 hours year
1	File Information	Variable Values	Variable Values	SC46Q01	4	20-49 hours a year
1	File Information	Variable Values	Variable Values	SC46Q01	5	50 or more hours a year
1	File Information	Variable Values	Variable Values	SC46Q01	7	N/A
1	File Information	Variable Values	Variable Values	SC46Q01	8	Invalid
1	File Information	Variable Values	Variable Values	SC46Q01	9	Missing
1	File Information	Variable Values	Variable Values	SC46Q02	1	Not at all
1	File Information	Variable Values	Variable Values	SC46Q02	2	1-4 hours a year
1	File Information	Variable Values	Variable Values	SC46Q02	3	5-19 hours year
1	File Information	Variable Values	Variable Values	SC46Q02	4	20-49 hours a year
1	File Information	Variable Values	Variable Values	SC46Q02	5	50 or more hours a year
1	File Information	Variable Values	Variable Values	SC46Q02	7	N/A
1	File Information	Variable Values	Variable Values	SC46Q02	8	Invalid
1	File Information	Variable Values	Variable Values	SC46Q02	9	Missing
1	File Information	Variable Values	Variable Values	SC46Q03	1	Not at all
1	File Information	Variable Values	Variable Values	SC46Q03	2	1-4 hours a year
1	File Information	Variable Values	Variable Values	SC46Q03	3	5-19 hours year
1	File Information	Variable Values	Variable Values	SC46Q03	4	20-49 hours a year
1	File Information	Variable Values	Variable Values	SC46Q03	5	50 or more hours a year
1	File Information	Variable Values	Variable Values	SC46Q03	7	N/A
1	File Information	Variable Values	Variable Values	SC46Q03	8	Invalid
1	File Information	Variable Values	Variable Values	SC46Q03	9	Missing
1	File Information	Variable Values	Variable Values	SC46Q05	1	Not at all
1	File Information	Variable Values	Variable Values	SC46Q05	2	1-4 hours a year
1	File Information	Variable Values	Variable Values	SC46Q05	3	5-19 hours year
1	File Information	Variable Values	Variable Values	SC46Q05	4	20-49 hours a year
1	File Information	Variable Values	Variable Values	SC46Q05	5	50 or more hours a year
1	File Information	Variable Values	Variable Values	SC46Q05	7	N/A
1	File Information	Variable Values	Variable Values	SC46Q05	8	Invalid
1	File Information	Variable Values	Variable Values	SC46Q05	9	Missing
1	File Information	Variable Values	Variable Values	SC46Q04	1	Not at all
1	File Information	Variable Values	Variable Values	SC46Q04	2	1-4 hours a year
1	File Information	Variable Values	Variable Values	SC46Q04	3	5-19 hours year
1	File Information	Variable Values	Variable Values	SC46Q04	4	20-49 hours a year
1	File Information	Variable Values	Variable Values	SC46Q04	5	50 or more hours a year
1	File Information	Variable Values	Variable Values	SC46Q04	7	N/A
1	File Information	Variable Values	Variable Values	SC46Q04	8	Invalid
1	File Information	Variable Values	Variable Values	SC46Q04	9	Missing
1	File Information	Variable Values	Variable Values	SC46Q06	1	Not at all
1	File Information	Variable Values	Variable Values	SC46Q06	2	1-4 hours a year
1	File Information	Variable Values	Variable Values	SC46Q06	3	5-19 hours year
1	File Information	Variable Values	Variable Values	SC46Q06	4	20-49 hours a year
1	File Information	Variable Values	Variable Values	SC46Q06	5	50 or more hours a year
1	File Information	Variable Values	Variable Values	SC46Q06	7	N/A
1	File Information	Variable Values	Variable Values	SC46Q06	8	Invalid
1	File Information	Variable Values	Variable Values	SC46Q06	9	Missing
1	File Information	Variable Values	Variable Values	SC46Q09	1	Not at all
1	File Information	Variable Values	Variable Values	SC46Q09	2	1-4 hours a year
1	File Information	Variable Values	Variable Values	SC46Q09	3	5-19 hours year
1	File Information	Variable Values	Variable Values	SC46Q09	4	20-49 hours a year
1	File Information	Variable Values	Variable Values	SC46Q09	5	50 or more hours a year
